Nicotine Experiment 
SUBJECT-11	Session-001
Craving Level:	6	11:41:04 at 608.4627 s
Craving Level:	6	11:41:05 at 609.3957 s
Craving Level:	6	11:41:06 at 610.3631 s
Craving Level:	6	11:41:07 at 611.3503 s
Craving Level:	6	11:41:08 at 612.4778 s
Craving Level:	6	11:41:09 at 613.4612 s
Craving Level:	6	11:41:10 at 614.3942 s
Craving Level:	6	11:41:11 at 615.3504 s
Craving Level:	6	11:41:12 at 616.3505 s
Craving Level:	6	11:41:13 at 617.4926 s
Craving Level:	6	11:41:14 at 618.4255 s
Craving Level:	6	11:41:15 at 619.3756 s
Craving Level:	6	11:41:16 at 620.3512 s
Craving Level:	6	11:41:17 at 621.4911 s
Craving Level:	7	11:41:18 at 622.4589 s
Craving Level:	7	11:41:19 at 623.4073 s
Craving Level:	6	11:41:20 at 624.3503 s
Craving Level:	6	11:41:21 at 625.3566 s
Craving Level:	5	11:41:22 at 626.3505 s
Craving Level:	5	11:41:23 at 627.4722 s
Craving Level:	5	11:41:24 at 628.4222 s
Craving Level:	5	11:41:25 at 629.3715 s
Craving Level:	5	11:41:26 at 630.3544 s
Craving Level:	5	11:41:27 at 631.3502 s
Craving Level:	5	11:41:28 at 632.4703 s
Craving Level:	5	11:41:29 at 633.4033 s
Craving Level:	5	11:41:30 at 634.3928 s
Craving Level:	5	11:41:31 at 635.3526 s
Craving Level:	5	11:41:32 at 636.35 s
Craving Level:	5	11:41:33 at 637.4854 s
Craving Level:	5	11:41:34 at 638.4349 s
Craving Level:	5	11:41:35 at 639.3677 s
Craving Level:	5	11:41:36 at 640.3514 s
Craving Level:	5	11:41:37 at 641.3616 s
Craving Level:	5	11:41:38 at 642.4499 s
Craving Level:	5	11:41:39 at 643.4165 s
Craving Level:	5	11:41:40 at 644.366 s
Craving Level:	5	11:41:41 at 645.3512 s
Craving Level:	5	11:41:42 at 646.3499 s
Craving Level:	5	11:41:43 at 647.4647 s
Craving Level:	5	11:41:44 at 648.3976 s
Craving Level:	5	11:41:45 at 649.365 s
Craving Level:	5	11:41:46 at 650.3494 s
Craving Level:	5	11:41:47 at 651.4798 s
Craving Level:	5	11:41:48 at 652.4474 s
Craving Level:	5	11:41:49 at 653.4128 s
Craving Level:	5	11:41:50 at 654.3507 s
Craving Level:	5	11:41:51 at 655.3506 s
Craving Level:	5	11:41:52 at 656.3495 s
Craving Level:	5	11:41:53 at 657.461 s
Craving Level:	5	11:41:54 at 658.4507 s
Craving Level:	5	11:41:55 at 659.427 s
Craving Level:	5	11:41:56 at 660.36 s
Craving Level:	5	11:41:57 at 661.3492 s
Craving Level:	5	11:41:58 at 662.4925 s
Craving Level:	5	11:41:59 at 663.4254 s
Craving Level:	5	11:42:00 at 664.3923 s
Craving Level:	5	11:42:01 at 665.3499 s
Craving Level:	5	11:42:02 at 666.3521 s
Craving Level:	5	11:42:03 at 667.3521 s
Craving Level:	5	11:42:04 at 668.4569 s
Craving Level:	5	11:42:05 at 669.3899 s
Craving Level:	5	11:42:06 at 670.3564 s
Craving Level:	5	11:42:07 at 671.3495 s
Craving Level:	5	11:42:08 at 672.4555 s
Craving Level:	5	11:42:09 at 673.4739 s
Craving Level:	5	11:42:10 at 674.3497 s
Craving Level:	3	11:42:11 at 675.4714 s
Craving Level:	2	11:42:12 at 676.3656 s
Craving Level:	4	11:42:13 at 677.3498 s
Craving Level:	4	11:42:14 at 678.4698 s
Craving Level:	4	11:42:15 at 679.4368 s
Craving Level:	5	11:42:16 at 680.4191 s
Craving Level:	5	11:42:17 at 681.3522 s
Craving Level:	4	11:42:18 at 682.3489 s
Craving Level:	4	11:42:19 at 683.3493 s
Craving Level:	5	11:42:20 at 684.4679 s
Craving Level:	5	11:42:21 at 685.4675 s
Craving Level:	5	11:42:22 at 686.4502 s
Craving Level:	5	11:42:23 at 687.3835 s
Craving Level:	5	11:42:24 at 688.3664 s
Craving Level:	5	11:42:25 at 689.3485 s
Craving Level:	5	11:42:26 at 690.4821 s
Craving Level:	5	11:42:27 at 691.4652 s
Craving Level:	5	11:42:28 at 692.4314 s
Craving Level:	5	11:42:29 at 693.3644 s
Craving Level:	5	11:42:30 at 694.3496 s
Craving Level:	5	11:42:31 at 695.3583 s
Craving Level:	5	11:42:32 at 696.4465 s
Craving Level:	5	11:42:33 at 697.432 s
Craving Level:	5	11:42:34 at 698.4294 s
Craving Level:	5	11:42:35 at 699.3621 s
Craving Level:	5	11:42:41 at 705.3747 s
Craving Level:	5	11:42:42 at 706.3596 s
Craving Level:	5	11:42:43 at 707.3502 s
Craving Level:	5	11:42:44 at 708.492 s
Craving Level:	5	11:42:45 at 709.4616 s
Craving Level:	5	11:42:46 at 710.4966 s
Craving Level:	5	11:42:47 at 711.4576 s
Craving Level:	4	11:42:48 at 712.4245 s
Craving Level:	4	11:42:49 at 713.3735 s
Craving Level:	4	11:42:50 at 714.3501 s
Craving Level:	4	11:42:51 at 715.3508 s
Craving Level:	4	11:42:52 at 716.4723 s
Craving Level:	4	11:42:53 at 717.4052 s
Craving Level:	4	11:42:54 at 718.3723 s
Craving Level:	4	11:42:55 at 719.3505 s
Craving Level:	4	11:42:56 at 720.5559 s
Craving Level:	4	11:42:57 at 721.3488 s
Craving Level:	4	11:42:58 at 722.4867 s
Craving Level:	4	11:42:59 at 723.42 s
Craving Level:	4	11:43:00 at 724.3696 s
Craving Level:	4	11:43:01 at 725.3487 s
Craving Level:	4	11:43:02 at 726.4854 s
Craving Level:	2	11:43:03 at 727.4519 s
Craving Level:	3	11:43:04 at 728.4179 s
Craving Level:	5	11:43:05 at 729.3508 s
Craving Level:	5	11:43:06 at 730.3495 s
Craving Level:	5	11:43:07 at 731.3497 s
Craving Level:	5	11:43:08 at 732.4496 s
Craving Level:	5	11:43:09 at 733.4414 s
Craving Level:	5	11:43:10 at 734.4326 s
Craving Level:	5	11:43:11 at 735.3652 s
Craving Level:	5	11:43:12 at 736.3498 s
Craving Level:	5	11:43:13 at 737.3485 s
Craving Level:	4	11:43:14 at 738.4478 s
Craving Level:	4	11:43:15 at 739.3975 s
Craving Level:	5	11:43:16 at 740.3633 s
Craving Level:	6	11:43:17 at 741.3492 s
Craving Level:	6	11:43:18 at 742.4963 s
Craving Level:	6	11:43:19 at 743.4455 s
Craving Level:	6	11:43:20 at 744.3786 s
Craving Level:	6	11:43:21 at 745.3619 s
Craving Level:	6	11:43:22 at 746.3516 s
Craving Level:	6	11:43:23 at 747.494 s
Craving Level:	6	11:43:24 at 748.4617 s
Craving Level:	6	11:43:25 at 749.427 s
Craving Level:	6	11:43:26 at 750.3597 s
Craving Level:	6	11:43:27 at 751.3481 s
Craving Level:	6	11:43:28 at 752.348 s
Craving Level:	6	11:43:29 at 753.4918 s
Craving Level:	6	11:43:30 at 754.4604 s
Craving Level:	6	11:43:31 at 755.4244 s
Craving Level:	6	11:43:32 at 756.3574 s
Craving Level:	6	11:43:33 at 757.3571 s
Craving Level:	5	11:43:34 at 758.3478 s
Craving Level:	5	11:43:35 at 759.4729 s
Craving Level:	5	11:43:36 at 760.4398 s
Craving Level:	5	11:43:37 at 761.3892 s
Craving Level:	5	11:43:38 at 762.3481 s
Craving Level:	5	11:43:39 at 763.3513 s
Craving Level:	5	11:43:40 at 764.4877 s
Craving Level:	5	11:43:41 at 765.421 s
Craving Level:	5	11:43:42 at 766.3705 s
Craving Level:	5	11:43:43 at 767.3494 s
Craving Level:	5	11:43:44 at 768.4862 s
Craving Level:	5	11:43:45 at 769.4861 s
Craving Level:	5	11:43:46 at 770.4354 s
Craving Level:	5	11:43:47 at 771.3684 s
Craving Level:	5	11:43:48 at 772.3549 s
Craving Level:	5	11:43:49 at 773.3509 s
Craving Level:	5	11:43:50 at 774.4673 s
Craving Level:	5	11:43:51 at 775.4176 s
Craving Level:	5	11:43:52 at 776.3666 s
Craving Level:	5	11:43:53 at 777.3481 s
Craving Level:	5	11:43:54 at 778.3476 s
Craving Level:	5	11:43:55 at 779.4657 s
Craving Level:	5	11:43:56 at 780.3983 s
Craving Level:	5	11:43:57 at 781.3659 s
Craving Level:	5	11:43:58 at 782.3474 s
Craving Level:	5	11:43:59 at 783.4807 s
Craving Level:	5	11:44:00 at 784.4474 s
Craving Level:	5	11:44:01 at 785.3965 s
Craving Level:	5	11:44:02 at 786.3476 s
Craving Level:	5	11:44:03 at 787.348 s
Craving Level:	5	11:44:04 at 788.3565 s
Craving Level:	5	11:44:05 at 789.445 s
Craving Level:	5	11:44:06 at 790.4118 s
Craving Level:	5	11:44:07 at 791.361 s
Craving Level:	5	11:44:08 at 792.3481 s
Craving Level:	5	11:44:09 at 793.3482 s
Craving Level:	5	11:44:10 at 794.4763 s
Craving Level:	5	11:44:11 at 795.4094 s
Craving Level:	5	11:44:12 at 796.3596 s
Craving Level:	5	11:44:13 at 797.347 s
Craving Level:	5	11:44:14 at 798.475 s
Craving Level:	5	11:44:15 at 799.4423 s
Craving Level:	5	11:44:16 at 800.391 s
Craving Level:	4	11:44:17 at 801.3473 s
Craving Level:	6	11:44:18 at 802.3471 s
Craving Level:	7	11:44:19 at 803.4897 s
Craving Level:	8	11:44:20 at 804.423 s
Craving Level:	8	11:44:21 at 805.4228 s
Craving Level:	8	11:44:22 at 806.3888 s
Craving Level:	8	11:44:23 at 807.3514 s
Craving Level:	8	11:44:24 at 808.3468 s
Craving Level:	8	11:44:25 at 809.4709 s
Craving Level:	8	11:44:26 at 810.4041 s
Craving Level:	8	11:44:27 at 811.3543 s
Craving Level:	8	11:44:28 at 812.3468 s
Craving Level:	8	11:44:29 at 813.4861 s
Craving Level:	8	11:44:30 at 814.4198 s
Craving Level:	8	11:44:31 at 815.3685 s
Craving Level:	8	11:44:32 at 816.3481 s
Craving Level:	8	11:44:33 at 817.3652 s
Craving Level:	8	11:44:34 at 818.4844 s
Craving Level:	8	11:44:35 at 819.4172 s
Craving Level:	8	11:44:41 at 825.4134 s
Craving Level:	8	11:44:42 at 826.3652 s
Craving Level:	8	11:44:43 at 827.3464 s
Craving Level:	8	11:44:44 at 828.4805 s
Craving Level:	8	11:44:45 at 829.348 s
Craving Level:	8	11:44:46 at 830.5209 s
Craving Level:	8	11:44:47 at 831.4626 s
Craving Level:	8	11:44:48 at 832.4292 s
Craving Level:	8	11:44:49 at 833.3619 s
Craving Level:	8	11:44:50 at 834.3507 s
Craving Level:	8	11:44:51 at 835.3477 s
Craving Level:	8	11:44:52 at 836.4607 s
Craving Level:	8	11:44:53 at 837.3938 s
Craving Level:	8	11:44:54 at 838.3465 s
Craving Level:	8	11:44:55 at 839.3493 s
Craving Level:	8	11:44:56 at 840.549 s
Craving Level:	8	11:44:57 at 841.3469 s
Craving Level:	8	11:44:58 at 842.4919 s
Craving Level:	8	11:44:59 at 843.4248 s
Craving Level:	9	11:45:00 at 844.3748 s
Craving Level:	7	11:45:01 at 845.3459 s
Craving Level:	7	11:45:02 at 846.4904 s
Craving Level:	7	11:45:03 at 847.4403 s
Craving Level:	7	11:45:04 at 848.3742 s
Craving Level:	7	11:45:05 at 849.3461 s
Craving Level:	7	11:45:06 at 850.3472 s
Craving Level:	7	11:45:07 at 851.4551 s
Craving Level:	7	11:45:08 at 852.3884 s
Craving Level:	7	11:45:09 at 853.3941 s
Craving Level:	7	11:45:10 at 854.346 s
Craving Level:	7	11:45:11 at 855.3481 s
Craving Level:	7	11:45:12 at 856.3479 s
Craving Level:	7	11:45:13 at 857.4364 s
Craving Level:	7	11:45:14 at 858.3692 s
Craving Level:	7	11:45:15 at 859.349 s
Craving Level:	7	11:45:16 at 860.3462 s
Craving Level:	7	11:45:17 at 861.4348 s
Craving Level:	7	11:45:18 at 862.3848 s
Craving Level:	7	11:45:19 at 863.3502 s
Craving Level:	7	11:45:20 at 864.4836 s
Craving Level:	7	11:45:21 at 865.4833 s
Craving Level:	7	11:45:22 at 866.4162 s
Craving Level:	7	11:45:23 at 867.3492 s
Craving Level:	7	11:45:24 at 868.3455 s
Craving Level:	7	11:45:25 at 869.3453 s
Craving Level:	7	11:45:26 at 870.4481 s
Craving Level:	7	11:45:27 at 871.3979 s
Craving Level:	7	11:45:28 at 872.3454 s
Craving Level:	7	11:45:29 at 873.3464 s
Craving Level:	7	11:45:30 at 874.4468 s
Craving Level:	7	11:45:31 at 875.3796 s
Craving Level:	7	11:45:32 at 876.3452 s
Craving Level:	7	11:45:33 at 877.3457 s
Craving Level:	8	11:45:34 at 878.4954 s
Craving Level:	8	11:45:35 at 879.4282 s
Craving Level:	7	11:45:36 at 880.3955 s
Craving Level:	6	11:45:37 at 881.345 s
Craving Level:	6	11:45:38 at 882.3451 s
Craving Level:	6	11:45:39 at 883.4764 s
Craving Level:	5	11:45:40 at 884.4094 s
Craving Level:	5	11:45:41 at 885.345 s
Craving Level:	5	11:45:42 at 886.3462 s
Craving Level:	5	11:45:43 at 887.4919 s
Craving Level:	5	11:45:44 at 888.4247 s
Craving Level:	5	11:45:45 at 889.4082 s
Craving Level:	5	11:45:46 at 890.3456 s
Craving Level:	5	11:45:47 at 891.3514 s
Craving Level:	5	11:45:48 at 892.4897 s
Craving Level:	5	11:45:49 at 893.4229 s
Craving Level:	5	11:45:50 at 894.3559 s
Craving Level:	5	11:45:51 at 895.3307 s
Craving Level:	5	11:45:52 at 896.3327 s
Craving Level:	5	11:45:53 at 897.4216 s
Craving Level:	5	11:45:54 at 898.3879 s
Craving Level:	5	11:45:55 at 899.33 s
Craving Level:	5	11:45:56 at 900.3313 s
Craving Level:	5	11:45:57 at 901.47 s
Craving Level:	5	11:45:58 at 902.4026 s
Craving Level:	5	11:45:59 at 903.3358 s
Craving Level:	5	11:46:00 at 904.3342 s
Craving Level:	5	11:46:01 at 905.3299 s
Craving Level:	5	11:46:02 at 906.4181 s
Craving Level:	5	11:46:03 at 907.3845 s
Craving Level:	5	11:46:04 at 908.3298 s
Craving Level:	5	11:46:05 at 909.3296 s
Craving Level:	5	11:46:06 at 910.4334 s
Craving Level:	5	11:46:07 at 911.3661 s
Craving Level:	5	11:46:08 at 912.3297 s
Craving Level:	5	11:46:09 at 913.3302 s
Craving Level:	5	11:46:10 at 914.4649 s
Craving Level:	5	11:46:11 at 915.398 s
Craving Level:	5	11:46:12 at 916.3647 s
Craving Level:	5	11:46:13 at 917.33 s
Craving Level:	5	11:46:14 at 918.4635 s
Craving Level:	5	11:46:15 at 919.4134 s
Craving Level:	5	11:46:16 at 920.3461 s
Craving Level:	5	11:46:17 at 921.3295 s
Craving Level:	5	11:46:18 at 922.3296 s
Craving Level:	5	11:46:19 at 923.4449 s
Craving Level:	5	11:46:20 at 924.3781 s
Craving Level:	5	11:46:21 at 925.3782 s
Craving Level:	5	11:46:22 at 926.3293 s
Craving Level:	5	11:46:23 at 927.4769 s
Craving Level:	5	11:46:24 at 928.4435 s
Craving Level:	5	11:46:25 at 929.3761 s
Craving Level:	4	11:46:26 at 930.3294 s
Craving Level:	4	11:46:27 at 931.3294 s
Craving Level:	6	11:46:28 at 932.4584 s
Craving Level:	7	11:46:29 at 933.3915 s
Craving Level:	7	11:46:30 at 934.3578 s
Craving Level:	7	11:46:31 at 935.3311 s
Craving Level:	7	11:46:32 at 936.4567 s
Craving Level:	7	11:46:33 at 937.4242 s
Craving Level:	7	11:46:34 at 938.356 s
Craving Level:	7	11:46:35 at 939.3301 s
Craving Level:	7	11:46:41 at 945.3683 s
Craving Level:	7	11:46:42 at 946.3305 s
Craving Level:	7	11:46:43 at 947.4526 s
Craving Level:	7	11:46:44 at 948.3858 s
Craving Level:	7	11:46:45 at 949.3567 s
Craving Level:	7	11:46:46 at 950.4001 s
Craving Level:	7	11:46:47 at 951.3305 s
Craving Level:	7	11:46:48 at 952.3303 s
Craving Level:	7	11:46:49 at 953.4508 s
Craving Level:	7	11:46:50 at 954.3834 s
Craving Level:	7	11:46:51 at 955.3501 s
Craving Level:	7	11:46:52 at 956.333 s
Craving Level:	7	11:46:53 at 957.449 s
Craving Level:	7	11:46:54 at 958.3993 s
Craving Level:	7	11:46:55 at 959.3316 s
Craving Level:	7	11:46:56 at 960.3977 s
Craving Level:	7	11:46:57 at 961.3508 s
Craving Level:	7	11:46:58 at 962.3296 s
Craving Level:	7	11:46:59 at 963.4633 s
Craving Level:	7	11:47:00 at 964.43 s
Craving Level:	7	11:47:01 at 965.3626 s
Craving Level:	7	11:47:02 at 966.3335 s
Craving Level:	7	11:47:03 at 967.3308 s
Craving Level:	7	11:47:04 at 968.4615 s
Craving Level:	7	11:47:05 at 969.3944 s
Craving Level:	8	11:47:06 at 970.3443 s
Craving Level:	8	11:47:07 at 971.33 s
Craving Level:	8	11:47:08 at 972.4432 s
Craving Level:	8	11:47:09 at 973.4266 s
Craving Level:	8	11:47:10 at 974.3593 s
Craving Level:	8	11:47:11 at 975.3292 s
Craving Level:	8	11:47:12 at 976.3306 s
Craving Level:	8	11:47:13 at 977.4582 s
Craving Level:	8	11:47:14 at 978.391 s
Craving Level:	8	11:47:15 at 979.3409 s
Craving Level:	8	11:47:16 at 980.3322 s
Craving Level:	8	11:47:17 at 981.4216 s
Craving Level:	8	11:47:18 at 982.39 s
Craving Level:	8	11:47:19 at 983.3395 s
Craving Level:	8	11:47:20 at 984.3309 s
Craving Level:	8	11:47:21 at 985.3329 s
Craving Level:	8	11:47:22 at 986.4194 s
Craving Level:	8	11:47:23 at 987.3359 s
Craving Level:	8	11:47:24 at 988.3328 s
Craving Level:	8	11:47:25 at 989.3322 s
Craving Level:	8	11:47:26 at 990.4012 s
Craving Level:	8	11:47:27 at 991.3531 s
Craving Level:	8	11:47:28 at 992.3304 s
Craving Level:	8	11:47:29 at 993.4001 s
Craving Level:	9	11:47:30 at 994.3519 s
Craving Level:	9	11:47:31 at 995.3302 s
Craving Level:	10	11:47:32 at 996.4515 s
Craving Level:	10	11:47:33 at 997.418 s
Craving Level:	8	11:47:34 at 998.3484 s
Craving Level:	8	11:47:35 at 999.3295 s
Craving Level:	8	11:47:36 at 1000.4533 s
Craving Level:	7	11:47:37 at 1001.3806 s
Craving Level:	7	11:47:38 at 1002.33 s
Craving Level:	7	11:47:39 at 1003.3305 s
Craving Level:	7	11:47:40 at 1004.4294 s
Craving Level:	7	11:47:41 at 1005.3643 s
Craving Level:	7	11:47:42 at 1006.3311 s
Craving Level:	7	11:47:43 at 1007.3416 s
Craving Level:	7	11:47:44 at 1008.3944 s
Craving Level:	7	11:47:45 at 1009.3471 s
Craving Level:	7	11:47:46 at 1010.3299 s
Craving Level:	7	11:47:47 at 1011.4267 s
Craving Level:	7	11:47:48 at 1012.3956 s
Craving Level:	7	11:47:49 at 1013.3282 s
Craving Level:	7	11:47:50 at 1014.4755 s
Craving Level:	7	11:47:51 at 1015.4273 s
Craving Level:	7	11:47:52 at 1016.3419 s
Craving Level:	7	11:47:53 at 1017.3376 s
Craving Level:	7	11:47:54 at 1018.4262 s
Craving Level:	7	11:47:55 at 1019.3408 s
Craving Level:	7	11:47:56 at 1020.4567 s
Craving Level:	7	11:47:57 at 1021.4086 s
Craving Level:	7	11:47:58 at 1022.3294 s
Craving Level:	7	11:47:59 at 1023.4555 s
Craving Level:	7	11:48:00 at 1024.3911 s
Craving Level:	7	11:48:01 at 1025.3298 s
Craving Level:	8	11:48:02 at 1026.4044 s
Craving Level:	7	11:48:03 at 1027.3399 s
Craving Level:	6	11:48:04 at 1028.3298 s
Craving Level:	6	11:48:05 at 1029.4033 s
Craving Level:	7	11:48:06 at 1030.3701 s
Craving Level:	9	11:48:07 at 1031.4695 s
Craving Level:	9	11:48:08 at 1032.3525 s
Craving Level:	9	11:48:09 at 1033.3288 s
Craving Level:	9	11:48:10 at 1034.33 s
Craving Level:	9	11:48:11 at 1035.3844 s
Craving Level:	9	11:48:12 at 1036.3371 s
Craving Level:	9	11:48:13 at 1037.468 s
Craving Level:	9	11:48:14 at 1038.3666 s
Craving Level:	9	11:48:15 at 1039.335 s
Craving Level:	9	11:48:16 at 1040.3456 s
Craving Level:	9	11:48:17 at 1041.3657 s
Craving Level:	9	11:48:18 at 1042.351 s
Craving Level:	9	11:48:19 at 1043.4651 s
Craving Level:	9	11:48:20 at 1044.381 s
Craving Level:	9	11:48:21 at 1045.333 s
Craving Level:	9	11:48:22 at 1046.3283 s
Craving Level:	9	11:48:23 at 1047.3633 s
Craving Level:	9	11:48:24 at 1048.3326 s
Craving Level:	9	11:48:25 at 1049.3306 s
Craving Level:	9	11:48:26 at 1050.3788 s
Craving Level:	9	11:48:27 at 1051.3289 s
Craving Level:	9	11:48:28 at 1052.4614 s
Craving Level:	9	11:48:29 at 1053.3942 s
Craving Level:	9	11:48:30 at 1054.3633 s
Craving Level:	9	11:48:31 at 1055.3313 s
Craving Level:	9	11:48:32 at 1056.4265 s
Craving Level:	9	11:48:33 at 1057.3977 s
Craving Level:	9	11:48:34 at 1058.3282 s
Craving Level:	9	11:48:35 at 1059.4253 s
Craving Level:	9	11:48:41 at 1065.3882 s
Craving Level:	9	11:48:42 at 1066.3297 s
Craving Level:	9	11:48:43 at 1067.456 s
Craving Level:	9	11:48:44 at 1068.3556 s
Craving Level:	9	11:48:45 at 1069.328 s
Craving Level:	9	11:48:46 at 1070.4666 s
Craving Level:	9	11:48:47 at 1071.3544 s
Craving Level:	9	11:48:48 at 1072.3282 s
Craving Level:	9	11:48:49 at 1073.4539 s
Craving Level:	9	11:48:50 at 1074.3532 s
Craving Level:	9	11:48:51 at 1075.3281 s
Craving Level:	9	11:48:52 at 1076.3323 s
Craving Level:	9	11:48:53 at 1077.3854 s
Craving Level:	9	11:48:54 at 1078.354 s
Craving Level:	10	11:48:55 at 1079.3279 s
Craving Level:	10	11:48:56 at 1080.482 s
Craving Level:	8	11:48:57 at 1081.4529 s
Craving Level:	6	11:48:58 at 1082.3504 s
Craving Level:	5	11:48:59 at 1083.3296 s
Craving Level:	5	11:49:00 at 1084.4518 s
Craving Level:	5	11:49:01 at 1085.3824 s
Craving Level:	5	11:49:02 at 1086.3282 s
Craving Level:	5	11:49:03 at 1087.434 s
Craving Level:	5	11:49:04 at 1088.3647 s
Craving Level:	5	11:49:05 at 1089.4646 s
Craving Level:	5	11:49:06 at 1090.3829 s
Craving Level:	5	11:49:07 at 1091.3285 s
Craving Level:	5	11:49:08 at 1092.4464 s
Craving Level:	5	11:49:09 at 1093.4484 s
Craving Level:	5	11:49:10 at 1094.3626 s
Craving Level:	5	11:49:11 at 1095.342 s
Craving Level:	5	11:49:12 at 1096.4639 s
Craving Level:	5	11:49:13 at 1097.3947 s
Craving Level:	5	11:49:14 at 1098.3285 s
Craving Level:	5	11:49:15 at 1099.4683 s
Craving Level:	5	11:49:16 at 1100.4101 s
Craving Level:	5	11:49:17 at 1101.343 s
Craving Level:	5	11:49:18 at 1102.3277 s
Craving Level:	5	11:49:19 at 1103.3272 s
Craving Level:	5	11:49:20 at 1104.4252 s
Craving Level:	5	11:49:21 at 1105.3951 s
Craving Level:	5	11:49:22 at 1106.3432 s
Craving Level:	5	11:49:23 at 1107.3288 s
Craving Level:	6	11:49:24 at 1108.4599 s
Craving Level:	6	11:49:25 at 1109.4087 s
Craving Level:	6	11:49:26 at 1110.3418 s
Craving Level:	5	11:49:27 at 1111.327 s
Craving Level:	4	11:49:28 at 1112.3275 s
Craving Level:	4	11:49:29 at 1113.4405 s
Craving Level:	4	11:49:30 at 1114.4071 s
Craving Level:	4	11:49:31 at 1115.3399 s
Craving Level:	4	11:49:32 at 1116.3286 s
Craving Level:	4	11:49:33 at 1117.4727 s
Craving Level:	4	11:49:34 at 1118.4053 s
Craving Level:	4	11:49:35 at 1119.3384 s
Craving Level:	4	11:49:36 at 1120.3384 s
Craving Level:	4	11:49:37 at 1121.3269 s
Craving Level:	4	11:49:38 at 1122.3316 s
Craving Level:	4	11:49:39 at 1123.437 s
Craving Level:	4	11:49:40 at 1124.3699 s
Craving Level:	4	11:49:41 at 1125.3268 s
Craving Level:	4	11:49:42 at 1126.3305 s
Craving Level:	4	11:49:43 at 1127.4187 s
Craving Level:	4	11:49:44 at 1128.3687 s
Craving Level:	4	11:49:45 at 1129.3566 s
Craving Level:	4	11:49:46 at 1130.3276 s
Craving Level:	4	11:49:47 at 1131.4673 s
Craving Level:	4	11:49:48 at 1132.4339 s
Craving Level:	4	11:49:49 at 1133.3666 s
Craving Level:	4	11:49:50 at 1134.3289 s
Craving Level:	4	11:49:51 at 1135.3434 s
Craving Level:	4	11:49:52 at 1136.432 s
Craving Level:	4	11:49:53 at 1137.3654 s
Craving Level:	4	11:49:54 at 1138.3317 s
Craving Level:	4	11:49:55 at 1139.3275 s
Craving Level:	4	11:49:56 at 1140.4475 s
Craving Level:	4	11:49:57 at 1141.4472 s
Craving Level:	4	11:49:58 at 1142.38 s
Craving Level:	4	11:49:59 at 1143.3274 s
Craving Level:	4	11:50:00 at 1144.3272 s
Craving Level:	4	11:50:01 at 1145.4453 s
Craving Level:	4	11:50:02 at 1146.3782 s
Craving Level:	4	11:50:03 at 1147.3451 s
Craving Level:	4	11:50:04 at 1148.3273 s
Craving Level:	4	11:50:05 at 1149.4439 s
Craving Level:	4	11:50:06 at 1150.3963 s
Craving Level:	4	11:50:07 at 1151.3272 s
Craving Level:	4	11:50:08 at 1152.3271 s
Craving Level:	4	11:50:09 at 1153.4604 s
Craving Level:	4	11:50:10 at 1154.3919 s
Craving Level:	4	11:50:11 at 1155.3273 s
Craving Level:	4	11:50:12 at 1156.3282 s
Craving Level:	4	11:50:13 at 1157.4741 s
Craving Level:	4	11:50:14 at 1158.4071 s
Craving Level:	4	11:50:15 at 1159.3909 s
Craving Level:	4	11:50:16 at 1160.3398 s
Craving Level:	4	11:50:17 at 1161.3285 s
Craving Level:	4	11:50:18 at 1162.4558 s
Craving Level:	4	11:50:19 at 1163.3885 s
Craving Level:	4	11:50:20 at 1164.327 s
Craving Level:	4	11:50:21 at 1165.3283 s
Craving Level:	4	11:50:22 at 1166.3281 s
Craving Level:	4	11:50:23 at 1167.4536 s
Craving Level:	4	11:50:24 at 1168.4208 s
Craving Level:	4	11:50:25 at 1169.3698 s
Craving Level:	4	11:50:26 at 1170.3267 s
Craving Level:	4	11:50:27 at 1171.3267 s
Craving Level:	4	11:50:28 at 1172.4352 s
Craving Level:	4	11:50:29 at 1173.3685 s
Craving Level:	4	11:50:30 at 1174.3515 s
Craving Level:	4	11:50:31 at 1175.3276 s
Craving Level:	4	11:50:32 at 1176.4504 s
Craving Level:	4	11:50:33 at 1177.4505 s
Craving Level:	4	11:50:34 at 1178.383 s
Craving Level:	4	11:50:35 at 1179.3276 s
Craving Level:	4	11:50:41 at 1185.3621 s
Craving Level:	4	11:50:42 at 1186.3268 s
Craving Level:	4	11:50:43 at 1187.3278 s
Craving Level:	4	11:50:44 at 1188.4295 s
Craving Level:	4	11:50:45 at 1189.447 s
Craving Level:	4	11:50:46 at 1190.4646 s
Craving Level:	4	11:50:47 at 1191.4114 s
Craving Level:	4	11:50:48 at 1192.3784 s
Craving Level:	3	11:50:49 at 1193.3273 s
Craving Level:	3	11:50:50 at 1194.3266 s
Craving Level:	3	11:50:51 at 1195.4601 s
Craving Level:	3	11:50:52 at 1196.3929 s
Craving Level:	3	11:50:53 at 1197.326 s
Craving Level:	3	11:50:54 at 1198.326 s
Craving Level:	3	11:50:55 at 1199.4751 s
Craving Level:	3	11:50:56 at 1200.4772 s
Craving Level:	3	11:50:57 at 1201.4581 s
Craving Level:	3	11:50:58 at 1202.3906 s
Craving Level:	3	11:50:59 at 1203.3258 s
Craving Level:	3	11:51:00 at 1204.3272 s
Craving Level:	3	11:51:01 at 1205.4562 s
Craving Level:	3	11:51:02 at 1206.3894 s
Craving Level:	3	11:51:03 at 1207.3558 s
Craving Level:	3	11:51:04 at 1208.3261 s
